,Shifters ,,EUDAQ,Scope 1,Scope 2,,#Events,,Av.,SPS values,,,,T: DUT1 (left),T: DUT2 (right),Humidity: DUT2 (right),Disk space available above 5%?,FE-i4,Good Run?,Angle,Scope 1 Channel 1,,,,Scope 1 Channel 2,,,,,Scope 1 Channel 3,,,,,Scope 1 Channel 4,,,,,,Scope 2 Channel 1,,,,Scope 2 Channel 2,,,,,Scope 2 Channel 3,,,,,Scope 2 Channel 4,,,,,Events synced,Run log comments,Commentaires++,,,Data saved on eos,Telescope ntuples
Date,NO COMMAS ANYWHERE PLEASE :),Time,RunNumber,Timestamp,Timestamp,Batch,This run (triggers field-not event builder),Total,Rate [Hz],Intensity T4,Colimators,Count on triggers,Trigger,T [C] temp A,T [C] temp B,Humidity [%] green-right,Y/N,Mask,G/B/U,Angle [degree],DUT Pos.,Sensor,V[V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I[A],,DUT Pos.,Sensor,V[V],I[A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],,Run log comments NO COMMAS PLEASE !,Commentaires++,Scope 1 on eos,Scope 2 on eos,Telescope on eos,Telescope ntuples
6/4/23,Yassine/Stefano,12:01,10036,1685872861,1685872861,901,395999,1583996,267,,,,,-31,31.6,0,,,G,13,4,MCP,2800,7.77E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-400,-400,-9.15E-07,2,JSI-B13-IMEv3-W16-2.5E15,-600,-600,-1.87E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,0,0,0.00E+00,3,JSI-B6-IMEv2-W7-1E14,0,0,0.00E+00,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/4/23,Yassine/Stefano,12:31,10038,1685874588,1685874591,902,395999,395999,109,,,,,-31,31.6,0,,,G,13,4,MCP,2800,7.77E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-350,-350,-4.16E-07,2,JSI-B13-IMEv3-W16-2.5E15,-550,-550,-1.21E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,0,0,0.00E+00,3,JSI-B6-IMEv2-W7-1E14,0,0,0.00E+00,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/4/23,Yassine/Stefano,13:35,10039,1685878498,1685878498,902,395999,791998,284,,,,,-31,31.6,0,,,G,13,4,MCP,2800,7.77E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-350,-350,-4.16E-07,2,JSI-B13-IMEv3-W16-2.5E15,-550,-550,-1.21E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,0,0,0.00E+00,3,JSI-B6-IMEv2-W7-1E14,0,0,0.00E+00,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/4/23,Yassine/Stefano,14:10,10040,1685880593,1685880593,902,395999,1187997,196,,,,,-31,31.6,0,,,G,13,4,MCP,2800,7.77E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-350,-350,-4.16E-07,2,JSI-B13-IMEv3-W16-2.5E15,-550,-550,-1.21E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,0,0,0.00E+00,3,JSI-B6-IMEv2-W7-1E14,0,0,0.00E+00,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/4/23,Frank/Andrea,17:40,10044,1685893225,1685893227,1001,395999,395999,300,,,,,-30.8,-31.5,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH1-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH2-IMEv3-W12,-490,-490,-3.03E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,4.50E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,3.10E-07,2,CERN2-CH4-IMEv3-W16,-490,-490,-3.03E-05,,,,,,,
6/4/23,Frank/Andrea,18.05,10045,1685894691,1685894691,1001,395999,791998,270,,,,,-31.2,-31.8,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH1-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH2-IMEv3-W12,-490,-490,-3.03E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,4.50E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,3.10E-07,2,CERN2-CH4-IMEv3-W16,-490,-490,-3.03E-05,,,,,,,
6/4/23,Frank/Andrea,18:30,10046,1685896204,1685896203,1001,395999,1187997,260,,,,,-31.2,-31.9,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH1-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH2-IMEv3-W12,-490,-490,-3.03E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,4.50E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,3.10E-07,2,CERN2-CH4-IMEv3-W16,-490,-490,-3.03E-05,,,,,,,
6/4/23,Frank/Andrea,18.55,10047,1685897730,1685897729,1001,395998,1583995,265,,,,,-31.3,-31.9,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH1-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH2-IMEv3-W12,-490,-490,-3.03E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,4.50E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,3.10E-07,2,CERN2-CH4-IMEv3-W16,-490,-490,-3.03E-05,,,,,,,
6/4/23,Frank/Andrea,19.22,10048,1685899371,1685899371,1001,395998,1979993,270,,,,,-31.3,-32,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH1-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH2-IMEv3-W12,-490,-490,-3.03E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,4.50E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,3.10E-07,2,CERN2-CH4-IMEv3-W16,-490,-490,-3.03E-05,,,,,,,
6/4/23,Frank/Andrea,19.48,10049,1685900870,1685900868,1001,51479,2031472,290,,,,,-31.3,-32,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH1-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH2-IMEv3-W12,-490,-490,-3.03E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,4.50E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,3.10E-07,2,CERN2-CH4-IMEv3-W16,-490,-490,-3.03E-05,,,,,,,
6/4/23,Frank/Andrea,19.52,10050,1685901197,1685901191,1001,395999,2427471,330,,,,,-31.3,-32,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH1-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH2-IMEv3-W12,-490,-490,-3.03E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,4.50E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,3.10E-07,2,CERN2-CH4-IMEv3-W16,-490,-490,-3.03E-05,,,,,,,
6/4/23,Frank/Andrea,20:43,10051,1685904167,1685904166,1001,91079,2518550,280,,,,,-31.3,-31.9,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH1-IMEv3-W12,-490,-490,-3.03E-05,2,CERN2-CH2-IMEv3-W12,-490,-490,-3.03E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,4.50E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,3.10E-07,2,CERN2-CH4-IMEv3-W16,-490,-490,-3.03E-05,,,,,,,
6/4/23,Frank/Andrea,20.53,10052,1685904792,1685904787,1002,395999,395999,320,,,,,-31.3,-31.9,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.83E-06,3,JSI-B6-IMEv2-W7-1E14,-120,-120,1.01E-07,2,CERN2-CH4-IMEv3-W16,-450,-450,-1.50E-05,,,,,,,
6/4/23,Frank/Andrea,21.18,10053,1685906284,1685906283,1002,395328,791327,300,,,,,-31.3,-31.9,0,,,U,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.83E-06,3,JSI-B6-IMEv2-W7-1E14,-120,-120,1.01E-07,2,CERN2-CH4-IMEv3-W16,-450,-450,-1.50E-05,,"fine till the last run, last run with 70 events less than expected in the eudaq run control panel",,,,,
6/4/23,Frank/Andrea,21.45,10055,1685907915,1685907910,1002,395998,1187325,278,,,,,-31.3,-32,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.83E-06,3,JSI-B6-IMEv2-W7-1E14,-120,-120,1.01E-07,2,CERN2-CH4-IMEv3-W16,-450,-450,-1.50E-05,,,,,,,
6/4/23,Frank/Andrea,22.09,10056,1685909380,1685909379,1002,395999,1583324,250,,,,,-31.3,-32,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.83E-06,3,JSI-B6-IMEv2-W7-1E14,-120,-120,1.01E-07,2,CERN2-CH4-IMEv3-W16,-450,-450,-1.50E-05,,,,,,,
6/4/23,Frank/Andrea,22:35,10057,1685910892,1685910892,1002,395999,1979323,276,,,,,-31.3,-32,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.83E-06,3,JSI-B6-IMEv2-W7-1E14,-120,-120,1.01E-07,2,CERN2-CH4-IMEv3-W16,-450,-450,-1.50E-05,,,,,,,
6/4/23,Frank/Andrea,22.59,10058,1685912375,1685912374,1002,395999,2375322,274,,,,,-31.3,-31.9,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.54E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.54E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.83E-06,3,JSI-B6-IMEv2-W7-1E14,-120,-120,1.01E-07,2,CERN2-CH4-IMEv3-W16,-450,-450,-1.54E-05,,,,,,,
6/4/23,Frank/Andrea,23:24,10059,1685913858,1685913857,1002,130679,2506001,280,,,,,-31.3,-31.9,0,,,G,6,4,MCP,2800,7.77E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.54E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.50E-05,2,CERN2-CH0-IMEv3-W12,-450,-450,-1.54E-05,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.83E-06,3,JSI-B6-IMEv2-W7-1E14,-120,-120,1.01E-07,2,CERN2-CH4-IMEv3-W16,-450,-450,-1.54E-05,,,,,,,
6/5/23,Xiao/Viveka,1:11,10069,1685920278,1685920276,1101,395999,395999,270,,,,,-31,-31.7,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,0,0,0.00E+00,,JSI-B13-IMEv3-W16-2.5E15,0,0,0.00E+00,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,-2.98E-06,3,JSI-B6-IMEv2-W7-1E14,-180,-180,-1.05E-07,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,increased to large mask,,,,,
6/5/23,Xiao/Viveka,1:36,10070,1685921763,1685921762,1101,395999,791998,280,,,,,-30.9,-31.7,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-400,-400,-8.71E-07,,JSI-B13-IMEv3-W16-2.5E15,-600,-600,-1.80E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,-4.45E-06,3,JSI-B6-IMEv2-W7-1E14,-180,-180,-5.57E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/5/23,Xiao/Viveka,2:02,10071,1685923303,1685923303,1101,395999,1187997,281,,,,,-31,-30.6,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-400,-400,-8.71E-07,,JSI-B13-IMEv3-W16-2.5E15,-600,-600,-1.80E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,-4.45E-06,3,JSI-B6-IMEv2-W7-1E14,-180,-180,-5.57E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/5/23,Xiao/Viveka,2:28,10072,1685924845,1685924844,1101,395999,1583996,260,,,,,-31,-30.7,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-400,-400,-8.71E-07,,JSI-B13-IMEv3-W16-2.5E15,-600,-600,-1.80E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,-4.45E-06,3,JSI-B6-IMEv2-W7-1E14,-180,-180,-5.57E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/5/23,Xiao/Viveka,2:52,10073,1685926313,1685926313,1101,395999,1979995,264,,,,,-31,-30.7,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-400,-400,-8.71E-07,,JSI-B13-IMEv3-W16-2.5E15,-600,-600,-1.80E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,-4.45E-06,3,JSI-B6-IMEv2-W7-1E14,-180,-180,-5.57E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/5/23,Xiao/Viveka,3:17,10074,1685927811,1685927810,1101,395999,2375994,275,,,,,-31,-30.7,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-400,-400,-8.71E-07,,JSI-B13-IMEv3-W16-2.5E15,-600,-600,-1.80E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,-4.45E-06,3,JSI-B6-IMEv2-W7-1E14,-180,-180,-5.57E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/5/23,Xiao/Viveka,3:41,10075,1685929294,1685929294,1101,395999,2771993,264,,,,,-31.1,-30.7,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-400,-400,-8.71E-07,,JSI-B13-IMEv3-W16-2.5E15,-600,-600,-1.80E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,-4.45E-06,3,JSI-B6-IMEv2-W7-1E14,-180,-180,-5.57E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/5/23,Xiao/Viveka,4:06,10076,1685930792,1685930791,1101,395999,3167992,264,,,,,-31.1,-30.8,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-400,-400,-8.71E-07,,JSI-B13-IMEv3-W16-2.5E15,-600,-600,-1.80E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,-4.45E-06,3,JSI-B6-IMEv2-W7-1E14,-180,-180,-5.57E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/5/23,Xiao/Viveka,4:31,10077,1685930792,1685932289,1101,395999,3563991,264,,,,,-31.1,-30.8,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-400,-400,-8.71E-07,,JSI-B13-IMEv3-W16-2.5E15,-600,-600,-1.80E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,-4.45E-06,3,JSI-B6-IMEv2-W7-1E14,-180,-180,-5.57E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/5/23,Xiao/Viveka,4:56,10078,1685932290,1685933786,1101,395999,3563991,265,,,,,-31.2,-30.8,0,,,U,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-400,-400,-8.71E-07,,JSI-B13-IMEv3-W16-2.5E15,-600,-600,-1.80E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-360,-360,-4.45E-06,3,JSI-B6-IMEv2-W7-1E14,-180,-180,-5.57E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,eudaq crashed at around 5:20,"data merged in to a large telescope file for oscilloscope runs: 1685933787.1685935256,1685936768",,,,
6/5/23,Xiao/Viveka,6:40,10080,1685939958,1685939960,1102,395999,395999,277,,,,,-31.2,-30.9,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-350,-350,-3.90E-07,,JSI-B13-IMEv3-W16-2.5E15,-550,-550,-1.17E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.84E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,-3.12E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,no beam due to SPS problem between around 6h-6h30,,,,,
6/5/23,Xiao/Viveka,7:03,10081,1685941419,1685941419,1102,395999,791998,288,,,,,-31.2,-30.9,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-350,-350,-3.90E-07,,JSI-B13-IMEv3-W16-2.5E15,-550,-550,-1.17E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.84E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,-3.12E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/5/23,Yassine/Robin,7:28,10082,1685942902,1685942902,1102,395999,1187997,288,,,,,-31.2,-30.9,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-350,-350,-3.90E-07,,JSI-B13-IMEv3-W16-2.5E15,-550,-550,-1.17E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.84E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,-3.12E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/5/23,Yassine/Robin,7:54,10083,1685944443,1685944443,1102,395999,1583996,288,,,,,-31.2,-30.9,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-350,-350,-3.90E-07,,JSI-B13-IMEv3-W16-2.5E15,-550,-550,-1.17E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.84E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,-3.12E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/5/23,Yassine/Robin,8:19,10084,1685945912,1685945911,1102,395999,1979995,144,,,,,-31.2,-30.9,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-350,-350,-3.90E-07,,JSI-B13-IMEv3-W16-2.5E15,-550,-550,-1.17E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.77E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.84E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,-3.12E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,No beam from Booster/beam back at 8h46,,,,,
6/5/23,Yassine/Robin,9:06,10085,1685948698,1685948698,1102,395999,2375994,180,,,,,-31,-31.7,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-350,-350,-3.90E-07,,JSI-B13-IMEv3-W16-2.5E15,-550,-550,-1.17E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.76E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.84E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,-3.12E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/5/23,Yassine/Robin,9:43,10086,1685950966,1685950966,1102,395999,2771993,241,,,,,-31,-31.6,0,,,G,6,4,MCP,2800,7.76E-05,2,JSI-PP4-IMEv2-W7-6.5E14,-350,-350,-3.90E-07,,JSI-B13-IMEv3-W16-2.5E15,-550,-550,-1.17E-06,2,CERN2-CH2-IMEv3-W12,0,0,0.00E+00,,4,MCP,2800,7.76E-05,1,JSI-B7-IMEv3-W16-8E14,-340,-340,-2.84E-06,3,JSI-B6-IMEv2-W7-1E14,-150,-150,-3.12E-06,2,CERN2-CH4-IMEv3-W16,0,0,0.00E+00,,,,,,,
6/5/23,Yassine/Robin/Stefano,14:57,10093,1685969811,,1201,250000,,163,,,,,-31,-31.6,0,,,G,,4,MCP,2800,0.0000776,,JSI-B5-CNM-W3-2.5E15,-620,-620,-1.34E-06,,IMEv3 W16,-620,-620,-3.96E-06,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,NA,0,0,0,2,NA,0,0,0,,,,,,,
6/5/23,Yassine/Robin/Stefano,15:25,10093,1685971509,,1201,145999,,163,,,,,-31,-31.6,0,,,G,,4,MCP,2800,0.0000776,,JSI-B5-CNM-W3-2.5E15,-620,-620,-1.34E-06,,IMEv3 W16,-620,-620,-3.96E-06,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,NA,0,0,0,2,NA,0,0,0,,,change of timestamp of the same run ,,,,
6/5/23,Yassine/Robin/Stefano,15:25,10094,1685971509,,1201,104001,,163,,,,,-31,-31.6,0,,,G,,4,MCP,2800,0.0000776,,JSI-B5-CNM-W3-2.5E15,-620,-620,-1.34E-06,,IMEv3 W16,-620,-620,-3.96E-06,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,NA,0,0,0,2,NA,0,0,0,,,change of timestamp of the same run ,,,,
6/5/23,Yassine/Robin/Stefano,15:54,10095,1685973229,,1202,244999,244999,163,,,,,-31,-31.6,0,,,G,,4,MCP,2800,0.0000776,,JSI-B5-CNM-W3-2.5E15,-640,-640,-1.69E-06,,IMEv3 W16,-640,-640,-5.70E-06,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,NA,0,0,0,2,NA,0,0,0,,,,,,,
6/5/23,Andrea/Marion/Stefano,16.23,10096,1685975005,,1202,77499,322498,163,,,,,-31,-31.6,0,,,G,,4,MCP,2800,0.0000776,,JSI-B5-CNM-W3-2.5E15,0,0,0.00E+00,,IMEv3 W16,-640,-640,-5.70E-06,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,NA,0,0,0,2,NA,0,0,0,,,,,,,
6/5/23,Andrea/Marion/Stefano,17.32,10098,1685979106,,1202,182499,504997,160,,,,,-31,-31.6,0,,,U,,4,MCP,2800,0.0000776,,JSI-B5-CNM-W3-2.5E15,0,0,0.00E+00,,IMEv3 W16,-640,-640,-5.70E-06,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,NA,0,0,0,2,NA,0,0,0,,desync but doesnt matter eol test,desync after 150K,,,,
6/5/23,Andrea/Marion/Stefano,17:57,10099,1685980660,,1203,180000,684997,163,,,,,-31,-31.6,0,,,U,,4,MCP,2800,0.0000776,,JSI-B5-CNM-W3-2.5E15,0,0,0.00E+00,,IMEv3 W16,-660,-660,-5.70E-06,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,NA,0,0,0,2,NA,0,0,0,,desync but doesnt matter eol test,,,,,
6/5/23,Andrea/Marion,20.23,10107,,1685989397,1301,159999,159999,100,,,,,-30.6,-31.4,0,,,B,,4,MCP,2800,0.0000776,,JSI-B5-CNM-W3-2.5E15,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-200,-200,-6.60E-06,2,NA,0,0,0,,desync,,,,,
6/5/23,Andrea/Marion,20.51,10110,,1685991128,1301,159999,159999,100,,,,,-30.6,-31.4,0,,,G,,4,MCP,2800,0.0000776,,NA,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-200,-200,-6.60E-06,2,NA,0,0,0,,,,,,,
